Campus,Location,Student Path,Entry Stat,HEGIS At ExitOLD,HEGIS At Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,14,"$44,822 ","$102,218 ","$117,680 ","$91,962 ",8,9
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,14,"$53,643 ","$93,891 ","$143,368 ","$100,638 ",8,10
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,13,"$40,451 ","$76,884 ","$121,354 ","$86,368 ",8,11
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,11,"$66,381 ","$102,126 ","$140,242 ","$102,301 ",7,12
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,9,"$78,916 ","$108,166 ","$142,981 ","$106,347 ",6,13
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,8,"$78,471 ","$106,602 ","$148,797 ","$110,091 ",6,14
55,Dominguez Hills,3,FTF + FTT,12011,12011,Health Science,41,6,"$95,301 ","$128,340 ","$131,430 ","$118,453 ",5,15
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,14,"$22,391 ","$45,891 ","$57,253 ","$46,228 ",12,1
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,12,"$15,715 ","$30,726 ","$48,550 ","$44,725 ",10,2
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,12,"$21,221 ","$40,767 ","$64,591 ","$46,874 ",10,3
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,11,"$16,041 ","$44,997 ","$54,123 ","$45,946 ",11,4
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,9,"$21,049 ","$48,055 ","$58,690 ","$49,587 ",9,5
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,7,"$46,739 ","$58,670 ","$91,430 ","$65,928 ",6,6
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,7,"$45,152 ","$65,427 ","$91,026 ","$67,403 ",6,7
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,7,"$51,564 ","$64,864 ","$105,381 ","$74,112 ",6,8
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,6,"$60,252 ","$76,178 ","$110,816 ","$77,624 ",5,9
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,5,"$65,229 ","$75,951 ","$93,574 ","$75,196 ",5,10
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,3,,,,,3,11
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,3,,,,,3,12
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,3,,,,,3,13
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,3,,,,,3,14
55,Dominguez Hills,3,FTF + FTT,12021,12021,Health Care Management/Administration,20,2,,,,,2,15
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,17,"$11,248 ","$41,498 ","$58,701 ","$40,143 ",15,1
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,17,"$20,921 ","$43,069 ","$62,275 ","$48,185 ",14,2
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,17,"$6,082 ","$39,232 ","$56,757 ","$41,350 ",14,3
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,17,"$23,769 ","$40,358 ","$70,708 ","$50,031 ",13,4
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,15,"$40,372 ","$49,927 ","$74,827 ","$57,536 ",12,5
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,15,"$32,989 ","$46,941 ","$73,668 ","$53,888 ",13,6
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,15,"$42,069 ","$51,018 ","$67,600 ","$53,584 ",12,7
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,13,"$36,150 ","$62,827 ","$74,766 ","$56,771 ",10,8
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,13,"$35,918 ","$60,943 ","$71,914 ","$56,224 ",10,9
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,12,"$42,717 ","$50,588 ","$78,949 ","$59,654 ",9,10
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,9,"$13,204 ","$53,299 ","$86,803 ","$54,574 ",7,11
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,9,"$19,292 ","$41,377 ","$94,461 ","$53,718 ",7,12
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,8,"$24,598 ","$52,266 ","$93,100 ","$56,365 ",6,13
55,Dominguez Hills,3,FTF + FTT,12081,12081,Occupational Therapy,18,7,"$84,774 ","$96,934 ","$106,008 ","$87,352 ",5,14
